specname,classification,spectral_type,forb_visual_comments,halpha_profile_comments,l6300,l6363,l6548,l6584,l6717,l6732,lamost_design_id,_RAJ2000,_DEJ2000,subclass,snru,snrg,snrr,snri,snrz,2MASS,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Rfl,X,AllWISE,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,qph,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,objID_panstarrs,Av,Av_lower,Av_upper,n(J-K),n(K-W2),(J-H)_0,(H-K)_0,(W1-W2)_0,(W2-W3)_0,e_(J-H)_0,e_(H-K)_0,(BP-RP)_0,abs_Vmag,abs_Vmag_u,abs_Vmag_l,e_absV_u,e_absV_l,Name_our,Name_unique,source_id,ra,ra_error,dec,dec_error,parallax_x,parallax_error_x,parallax_over_error,pm,pmra,pmra_error_x,pmdec_x,pmdec_error_x,ruwe,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo,(B-V)_0,
spec-57798-HD042432N505042V02_sp13-242.fits.gz,Be**,B8,no forb,Single Peak; peak above continuum,no,no,no,no,no,no,LAMOST J043327.49+512242.4,68.364582,51.378454,B6,14.9,76.03,97.68,110.72,73.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEMC 0909,LEMC 0909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spec-56295-VB056N24V1_sp04-113.fits.gz,Be**,B8,no forb,Single Peak; peak above continuum,maybe,maybe,no,no,no,no,LAMOST J034617.63+235716.7,56.57346,23.954645,B6,13.46,32.85,31.05,28.91,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEMC 1821,LEMC 1821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spec-57752-GAC096N08B1_sp15-122.fits.gz,Be**,B8,no forb; bad spectra; less features,Single Peak; peak above continuum,no,maybe,no,maybe,maybe,no,LAMOST J062453.08+094221.6,96.221171,9.706012,A2V,10.44,30.39,27.29,25.55,13.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEMC 1924,LEMC 1924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spec-56266-GAC080N32V1_sp12-117.fits.gz,HBe,B8,no forb,Single Peak; peak above continuum,maybe,no,no,no,no,no,LAMOST J052919.14+341747.1,82.329756,34.296427,A1V,19.06,76.41,109.17,140.12,108.67,05291914+3417471,11.045,10.399,9.608,0.02,0.016,0.018,AAA,222,0,J052919.14+341747.1,8.482,7.47,4.455,2.535,0.022,0.02,0.015,0.02,AAAA,0.404,0.059,12.584,0.008,12.988,0.059,1.49150823297386E+017,1.61683592813015,1.52094668402672,2.02789602613449,-0.659430124785649,-0.34553425079098,0.464914376049422,0.705307695809104,1.012,3.015,0.025612496949731,0.024083189157585,-0.108536989217258,-0.950994065986591,-0.720358532741494,-1.20712048477978,0.230635533245097,0.256126418793189,LEMC 0903_1,LEMC 0903,1.82642663928807E+017,82.32975197689,0.0158,34.29644706413,0.0122,0.3643,0.0193,18.88,2.599,0.265,0.019,-2.585,0.015,1.22,false,12.422085,12.685826,11.974789,1.204,0.711038,0.003122,0.004535,0.006642,2588.2283,2448.624,2739.5078,2516.452,2366.4846,2671.782,-0.117559976816177,
spec-56309-GAC088N20V2_sp03-167.fits.gz,HBe,B8,no forb; wierd spectra- very strong ha; ca triplet; hb , some other lines look like pcyg,Single Peak; peak above continuum,maybe,no,no,no,no,no,LAMOST J055054.77+201447.6,87.72822,20.246568,A2V,18.98,58.87,80.7,123.19,109.57,05505477+2014476,10.7,9.547,8.578,0.021,0.029,0.02,AAA,222,0,J055054.76+201447.6,7.401,6.666,4.522,2.489,0.031,0.022,0.015,0.015,AAAA,0.711,0.103,13.107,0.078,13.818,0.068,1.32290877282066E+017,1.69296700704098,1.54417926645279,1.71866815547943,0.448012849798803,-0.627821006154045,0.963387695211409,0.879272748626829,0.734999999999999,2.144,0.035805027579936,0.035227829907617,0.174329458768009,0.566770798374928,0.678213842676707,0.449538147582657,0.11144304430178,0.117232650792271,LEMC 1149,LEMC 1149,3.39970744648814E+018,87.72822605158,0.0156,20.2465776452,0.0125,0.6999,0.0173,40.3387,0.885,0.347,0.019,-0.814,0.013,1.081,false,12.749857,13.198373,12.125618,1.228,1.072755,0.0063,0.018095,0.022947,1381.1971,1351.6635,1407.983,1366.4589,1335.867,1396.0245,0.164881610631942
spec-56983-GAC093N22M1_sp16-128.fits.gz,HBe,B8,no forb; clean spectra; strong ha em; hb em,Single Peak; peak above continuum,maybe,no,no,no,no,no,LAMOST J060926.79+245519.8,92.361625,24.922194,A1V,4.12,39.09,80.93,125.32,103.24,06092678+2455199,12.263,11.204,10.244,0.023,0.022,0.017,AAA,222,0,J060926.78+245519.9,9.338,8.445,5.563,3.627,0.023,0.019,0.014,0.022,AAAA,1.071,0.079,15.529,0.057,16.6,0.055,1.37900923616197E+017,2.46635993466377,2.38414801306725,2.46635993466377,0.05412744190839,-0.839685830609312,0.782767687317657,0.829282923462819,0.892999999999999,2.882,0.031827660925679,0.027802877548916,0.289163900711585,1.54966689221471,1.85442780246584,1.1994472555562,0.304760910251126,0.350219636658512,LEMC 1624,LEMC 1624,3.42637108449906E+018,92.36161370978,0.0344,24.92220230109,0.0306,0.5707,0.0392,14.5758,1.975,0.243,0.035,-1.96,0.026,1.053,false,14.973792,15.741971,14.073368,1.322,1.668603,0.003073,0.005059,0.005726,1671.6718,1569.2632,1757.335,1634.6765,1541.974,1766.2947,0.275400021076203,
spec-57330-HD070706N045438V01_sp16-003.fits.gz,B[e],B8II-III,yes- oi,Single Peak; peak above continuum,yes,no,no,no,no,no,LAMOST J065904.56+060912.7,104.769021,6.153529,A2V,11.39,53.25,65.08,63.52,43.5,06590462+0609125,10.68,10.678,10.664,0.024,0.024,0.024,AAA,222,0,J065904.61+060912.6,10.582,10.532,10.018,8.77,0.022,0.021,0.067,0.51,AAAC,0.043,0.048,10.96,0.03,11.003,0.038,1.15381047692565E+017,0.246635989382863,0.241154381990433,0.246635989382863,-2.60557888295918,-2.65436875481386,-0.02562323081088,0.000928292562706,0.050000000000001,0.514000000000001,0.033941125496954,0.033941125496954,-0.035183608634368,-1.26636481478918,-1.01163226640378,-1.55169788365349,0.254732548385409,0.285333068864309,LEMC 1250,LEMC 1250,3.12969178612312E+018,104.76924792085,0.0204,6.15348245918,0.018,0.3759,0.0228,16.4681,0.896,-0.863,0.025,-0.241,0.021,1.085,false,10.903091,10.943086,10.790998,1.166,0.152087,0.002777,0.002846,0.003821,2494.6265,2366.2969,2662.1584,2341.3142,2233.6248,2446.6335,-0.036559996575117,
spec-56213-GAC090N33B1_sp04-175.fits.gz,B[e],B8II-III,yes- oi,Symmetric Double Peak; peak above continuum,yes,maybe,no,no,no,no,LAMOST J055855.66+331231.2,89.731917,33.208694,A3V,8.51,29.34,42.23,48.45,34.89,05585565+3312312,14.465,14.343,14.198,0.034,0.056,0.05,AAA,222,0,J055855.67+331231.2,13.953,13.727,12.219,8.935,0.028,0.038,0.43,,AACU,,,,,,,1.47850897318821E+017,1.12356399019957,1.12356399019957,1.12356399019957,-2.44574666591638,-2.32626183171574,-0.003839166902352,0.085451108519422,0.225999999999999,1.508,0.065513357416637,0.075073297516494,,,,,,,LEMC 1959,LEMC 1959,3.45147022054054E+018,89.73192351401,0.0305,33.20867471118,0.0258,0.1056,0.0373,2.8283,1.143,0.552,0.035,-1,0.025,0.909,false,15.390932,15.62373,14.992477,1.193,0.631252,0.002784,0.003921,0.004185,6515.1914,5303.3804,8096.499,5534.2817,4764.648,6514.645,,
spec-57651-HD005305N571308V01_sp15-250.fits.gz,Be,B8II-III,no forb; unid abs,Symmetric Double Peak; peak above continuum,no,no,no,no,no,no,LAMOST J004952.62+580639.0,12.469259,58.110845,A3IV,71.71,170.42,151.9,76,65.19,00495262+5806390,12.394,12.357,12.275,0.02,0.022,0.025,AAA,222,0,J004952.61+580639.0,12.154,12.027,11.809,9.603,0.023,0.022,0.13,,AABU,0.033,0.21,12.942,0.062,12.975,0.201,1.77730124692314E+017,0.822119950997829,0.803305240929127,0.834321573138237,-2.60245714428625,-2.56858464045404,-0.055077434511758,0.038427642597116,0.127000000000001,0.218,0.029732137494637,0.033301651610694,-0.227612024466312,-0.606953524895193,-0.419298713962047,-0.810776106305033,0.187654810933147,0.20382258140984,LEMC 0357,LEMC 0357,4.25073707863319E+017,12.4692294426,0.0077,58.11084326453,0.0085,0.2461,0.0125,19.6989,3.08,-2.803,0.01,-1.276,0.011,1,false,13.066667,13.189631,12.822311,1.175,0.367319,0.003168,0.005657,0.005436,3598.518,3401.418,3739.078,3655.5437,3428.7131,3826.557,-0.232199984192848,
spec-56670-HD030004N551117V01_sp08-025.fits.gz,Be,B8II-III,no forb; hb eia,Single Peak; peak above continuum,no,no,no,no,no,no,LAMOST J030612.13+543252.6,46.550571,54.547955,A2V,14.9,68.36,97.46,133.3,139.65,03061214+5432526,11.189,10.926,10.714,0.023,0.021,0.018,AAA,222,0,J030612.13+543252.6,10.191,9.849,8.882,7.816,0.024,0.02,0.028,0.17,AAAB,1.005,0.093,13.129,0.092,14.134,0.018,1.73450465505898E+017,2.47760021588802,2.41172137110233,2.49376390852928,-2.49503337386607,-1.97712546784883,-0.014491224179457,0.080687188557933,0.342,0.967,0.031144823004795,0.027658633371879,0.219600731563497,-1.39987146711208,-1.22398660086826,-1.59018849595042,0.175884866243818,0.190317028838345,LEMC 1025,LEMC 1025,4.47329197595237E+017,46.55058878933,0.0107,54.54794495471,0.0111,0.4037,0.0159,25.4285,1.088,0.399,0.015,-1.012,0.016,1.072,false,12.871739,13.442964,12.135098,1.258,1.307866,0.003013,0.004238,0.005148,2361.6003,2291.2046,2433.6304,2359.7883,2302.3223,2437.289,0.20577412390709,
spec-55961-GAC_100N13_V2_sp10-117.fits.gz,Be,B8II-III,no forb,Asymmetric Double Peak; peak above continuum,no,no,no,no,no,no,LAMOST J063534.91+123909.0,98.89547,12.652516,A2V,13.57,37.31,21.8,24.28,20.76,06353491+1239090,12.367,12.179,12.155,0.024,0.025,0.022,AAA,222,0,J063534.90+123909.0,12.024,11.944,11.292,8.23,0.023,0.024,,0.46,AAUC,0.302,0.016,13.098,0.008,13.4,0.014,1.23180988954644E+017,0.767312003266811,0.745638751578331,0.843052534878254,-2.43323164617415,-2.60832973298719,0.102061055634118,-0.01666753617314,0.08,0.652000000000001,0.034655446902327,0.033301651610694,0.058762094964421,-0.782304870223971,-0.570452394908731,-1.0147931352576,0.21185247531524,0.232488265033629,LEMC 1676,LEMC 1676,3.35523178883027E+018,98.89546069518,0.0132,12.65251816715,0.0117,0.186,0.0145,12.7986,0.516,-0.139,0.018,-0.497,0.016,1.041,false,13.005088,13.176833,12.698743,1.177,0.47809,0.002778,0.002901,0.003878,4438.464,4170.5596,4758.47,4400.0884,4151.755,4628.9233,0.05447999894619,
spec-56937-HD032616N560830V01_sp01-161.fits.gz,Be,B8II-III,no forb; noisy,Single Peak; peak below continuum,no,no,no,no,no,no,LAMOST J032659.44+542113.3,51.747681,54.353703,A1V,5.47,29.4,76.32,110,102.86,03265945+5421133,11.931,11.64,11.462,0.02,0.023,0.022,AAA,222,0,J032659.44+542113.3,11.319,11.292,10.715,8.848,0.023,0.021,0.109,,AAAU,1.069,0.084,14.226,0.044,15.296,0.071,1.73220517477055E+017,2.75100308966637,2.7404,2.79053248729706,-2.58413038872472,-2.84899780370625,-0.017112346042635,0.032196836247683,0.027000000000001,0.577,0.030479501308256,0.031827660925679,0.196932020575761,-0.948367235248278,-0.781048978982293,-1.12867645479453,0.167318256265984,0.180309219546254,LEMC 1957,LEMC 1957,4.46618191529108E+017,51.74770648655,0.0115,54.35370352723,0.0121,0.3133,0.0171,18.338,1.182,0.673,0.016,-0.972,0.017,1.009,false,13.827353,14.467928,13.033901,1.276,1.434027,0.002768,0.002954,0.003839,2872.0715,2749.8306,2995.3516,2855.1707,2735.8838,3022.4512,0.181579648494719,
spec-57724-HIP29425K201_sp06-139.fits.gz,B[e],B8III,yes- ns,Single Peak; peak above continuum,no,no,no,no,no,no,LAMOST J062115.29+225752.7,95.313746,22.964663,A2V,52.81,215.41,312.47,381.49,279.47,06211529+2257527,12.569,12.37,12.259,0.024,0.031,0.027,AAA,222,0,J062115.29+225752.7,12.153,12.118,12.045,8.572,0.025,0.024,0.435,,AACU,0.672,0.06,14.063,0.052,14.735,0.03,1.35550953137128E+017,2.03868875420094,2.00085662841797,2.0553,-2.63995148045742,-2.81577276139831,-0.029333140470504,0.002949496027349,0.034999999999998,0.073,0.039204591567825,0.041109609582189,0.025735664918302,0.850081369079062,0.94042338410846,0.755976258441678,0.090342015029398,0.094105110637385,LEMC 0247_1,LEMC 0247,3.37726541343596E+018,95.31373211253,0.0161,22.96464491166,0.0139,0.5676,0.018,31.6102,2.046,0.493,0.019,-1.986,0.014,1.009,false,13.907348,14.279337,13.343698,1.222,0.935639,0.002768,0.003064,0.003833,1632.0538,1594.3442,1680.683,1637.3915,1594.6909,1694.7286,0.014358466386794,
spec-57752-GAC065N50B1_sp16-130.fits.gz,B[e],B8III,yes- oii,Single Peak; peak above continuum,no,no,no,no,no,no,LAMOST J041503.64+520945.7,63.765208,52.162722,A2V,27.61,107.04,141.83,170.91,128.71,04150365+5209458,12.392,12.204,12.132,0.023,0.026,0.023,AAA,222,0,J041503.65+520945.8,12.048,12.019,11.462,8.844,0.026,0.026,0.215,,AABU,,,,,,,1.70590637651946E+017,1.71491344583035,1.63126951746941,1.93146694145203,-2.62860030128945,-2.81869950752374,-0.004070305932999,-0.018890412629008,0.029,0.557,0.03471310991542,0.03471310991542,,,,,,,LEMC 0627_1,LEMC 0627,2.71860267222651E+017,63.76521031648,0.012,52.16273633247,0.0084,0.3194,0.0167,19.0959,0.668,-0.631,0.016,-0.219,0.013,1.109,false,13.527021,13.836249,13.035678,1.207,0.800571,0.002764,0.002866,0.003817,2837.1177,2717.4617,2992.2566,2809.7185,2708.2378,2931.1816,,
spec-57425-GAC067N44B3_sp16-056.fits.gz,B[e],B8III,yes- oi,Symmetric Double Peak; peak above continuum,maybe,no,no,no,no,no,LAMOST J042549.11+461640.2,66.45466,46.277835,A2V,14.27,69.83,112.96,131.81,92.43,04254911+4616401,13.242,12.963,12.821,0.025,0.022,0.02,AAA,222,0,J042549.11+461640.0,12.694,12.597,11.723,8.764,0.025,0.026,0.264,,AABU,0.778,0.049,15.018,0.032,15.796,0.038,1.63530664546524E+017,2.34769480836391,2.298799462533,2.46635993466377,-2.54644105521493,-2.74450936479632,0.016058181463244,0.017572175156712,0.097,0.874000000000002,0.033301651610694,0.029732137494637,0.033780745748641,1.0105179973662,1.1846119049793,0.822108953528761,0.174093907613106,0.188409043837435,LEMC 0998,LEMC 0998,2.56835681345377E+017,66.45464573462,0.0225,46.27780331415,0.0136,0.4085,0.0274,14.8902,1.448,0.706,0.03,-1.264,0.021,1.068,false,14.731054,15.208078,14.065752,1.244,1.142326,0.002773,0.003225,0.004116,2236.471,2105.4585,2369.4668,2261.4065,2124.3528,2401.5361,0.020679094076158,
spec-55954-GAC_089N11_V1_sp11-114.fits.gz,B[e],B8III,yes- oii,Single Peak; peak below continuum,no,no,no,no,no,no,LAMOST J055740.90+133004.3,89.420421,13.501202,A2V,12.57,66.97,38.95,42.18,28.52,05574090+1330043,12.823,12.797,12.697,0.023,0.026,0.026,AAA,222,0,J055740.90+133004.3,12.656,12.704,12.059,8.849,0.024,0.028,,,AAUU,0.053,0.119,13.504,0.117,13.557,0.018,1.24200894204372E+017,0.493271978765726,0.444503956907988,0.493271978765726,-2.49564902770464,-2.84720488254218,-0.029246461621762,0.073856585125416,-0.048000000000002,0.645,0.03471310991542,0.036769552621701,-0.103367217268735,-0.781881766474079,-0.016822528741649,-1.5556074490005,0.76505923773243,0.77372568252642,LEMC 1041,LEMC 1041,3.34375718240264E+018,89.42042178751,0.129,13.50120358377,0.1113,-0.0037,0.135,-0.0274,0.635,0.518,0.164,-0.366,0.126,7.812,false,13.344242,13.447614,13.120269,1.177,0.327345,0.002852,0.002888,0.003869,5240.764,4048.6282,6977.3193,3109.9585,2429.6707,3913.2627,-0.106119993150234,
spec-57686-GAC088N08B1_sp07-118.fits.gz,B[e],B8III,yes- oi,Single Peak; peak above continuum,no,no,no,no,no,no,LAMOST J055819.74+063703.2,89.582273,6.617562,A2V,9.65,53.75,67.76,72.82,41.48,05581975+0637031,14.947,14.711,14.754,0.036,0.031,0.111,AAB,222,0,J055819.74+063703.3,14.728,15.133,12.466,8.916,0.034,0.09,,,AAUU,0.442,0.045,15.69,0.017,16.132,0.041,1.15940895822762E+017,0.931736009800434,0.931736009800434,0.931736009800434,-2.51219369005485,-3.34197173718999,0.131645566902354,-0.092382008519426,-0.404999999999999,2.667,0.047507894080879,0.115247559627091,0.146639684893262,1.12469057120172,1.59040986424546,0.596483293050778,0.46571929304374,0.528207278150946,LEMC 1242,LEMC 1242,3.32191898739215E+018,89.58228210902,0.0345,6.61755819877,0.0304,0.0909,0.0424,2.1441,0.191,0.153,0.04,-0.114,0.031,0.97,false,15.600637,15.778821,15.281431,1.18,0.49739,0.002815,0.003699,0.004598,5985.5586,4815.7446,7527.9863,5454.3315,4638.1733,6667.6636,0.14143999683857,
spec-57407-HD055556N411923V01_sp08-137.fits.gz,B[e],B8III,yes- oi,Single Peak; peak above continuum,maybe,no,no,no,no,no,LAMOST J060147.79+404022.5,90.449147,40.672917,A2V,16.36,51.17,54.13,50.94,34.96,06014778+4040225,13.192,13.146,13.008,0.024,0.037,0.034,AAA,222,0,J060147.79+404022.5,12.973,12.922,11.889,8.992,0.024,0.029,0.338,,AABU,0.354,0.042,13.859,0.023,14.213,0.035,1.56800904491438E+017,0.767312003266811,0.767312003266811,0.767312003266811,-2.47940089978064,-2.76041198443026,-0.039938944365882,0.097332463826859,0.050999999999998,1.033,0.0441021541424,0.050249378105605,0.110762094964421,-0.886304790777275,-0.547429696091475,-1.26424189405532,0.3388750946858,0.377937103278041,LEMC 1290_1,LEMC 1290,3.45847170442762E+018,90.4491539099,0.0158,40.67290577375,0.0129,0.1271,0.019,6.7015,0.987,0.391,0.018,-0.907,0.013,0.996,false,13.837214,14.012328,13.527864,1.177,0.484465,0.002786,0.002987,0.003885,5865.5273,5291.641,6637.078,5337.362,4936.818,5691.702,0.10647999894619,
spec-57660-HD203348N414621B01_sp05-176.fits.gz,B[e],B8III,yes- ns,Single Peak; peak above continuum,no,no,no,yes,maybe,no,LAMOST J202743.37+410134.7,306.93072,41.026311,A2V,5.57,49.03,119.68,180.07,165.81,20274335+4101347,12.497,11.851,11.538,0.022,0.022,0.021,AEE,222,0,,,,,,,,,,,1.463,0.165,15.852,0.006,17.315,0.165,1.57233069307132E+017,3.75456100916863,2.47441213467121,3.77968997559547,-2.06689474151704,,0.225489166973114,0.114008266514061,,,0.031112698372208,0.030413812651491,0.272804160093544,1.47146702822057,1.58055511697397,1.35684484662096,0.109088088753397,0.114622181599616,LEMC 1344,LEMC 1344,2.0676243017055E+018,306.93069651765,0.0209,41.02630039802,0.0235,0.6811,0.0267,25.5275,5.689,-2.939,0.027,-4.871,0.032,1.22,false,15.170849,16.112305,14.120046,1.413,1.992259,0.002807,0.004363,0.004991,1411.5211,1365.245,1465.1458,1401.6008,1343.063,1466.2592,0.251851287364958,
spec-56687-GAC080N37V1_sp12-093.fits.gz,B[e],B8III,yes- oi,Single Peak; peak above continuum,maybe,no,no,no,no,no,LAMOST J052519.30+385909.3,81.330449,38.985921,A2V,9.08,47.4,73.5,95.28,71.25,05251931+3859093,12.1,11.849,11.757,0.019,0.018,0.021,AAA,222,0,J052519.30+385909.2,11.615,11.584,11.232,8.425,0.024,0.023,0.193,,AABU,0.721,0.091,13.847,0.039,14.568,0.083,1.54780813304594E+017,2.10206799826622,2.07598936977386,2.11010794773102,-2.60389840398057,-2.7829353189117,0.015568384194183,-0.019409603908109,0.030999999999999,0.352,0.026172504656605,0.027658633371879,0.054644444549608,-0.218394471184917,0.025559569207274,-0.490952694107851,0.243954040392191,0.272558222922933,LEMC 1378_1,LEMC 1378,1.93673956714298E+017,81.33046500653,0.016,38.98591516098,0.0125,0.3775,0.0182,20.7989,1.536,0.372,0.018,-1.49,0.015,0.929,false,13.559258,13.997621,12.927279,1.238,1.070342,0.002769,0.002983,0.00385,2381.0537,2264.5452,2491.0437,2336.4534,2209.1519,2449.27,0.042913548946381,
spec-57660-HD203348N414621B01_sp02-189.fits.gz,B[e],B8III,yes- ns,Single Peak; peak above continuum,maybe,no,yes,yes,yes,yes,LAMOST J202450.89+402314.1,306.212059,40.387277,A2V,11.8,47.19,96.33,135.3,109.59,20245089+4023140,12.808,12.41,12.277,0.025,0.027,0.025,AAA,222,0,J202450.93+402313.9,12.072,12.045,9.559,7.198,0.034,0.048,0.276,0.363,AABC,0.968,0.063,15.174,0.059,16.141,0.022,1.56463062120455E+017,2.42679100861549,2.28324584691524,2.47826223521233,-2.38797566401696,-2.74238332138704,0.126199407035065,0.004380076543378,0.027000000000001,2.486,0.036796738985948,0.036796738985948,0.19870725026889,1.50513601807056,1.5986736676578,1.40756340468106,0.093537649587233,0.097572613389502,LEMC 1385,LEMC 1385,2.06749734247625E+018,306.21206558334,0.0142,40.38724257811,0.0164,0.5269,0.0187,28.1739,6.022,-3.358,0.02,-4.999,0.021,1.01,false,14.764252,15.42503,13.955169,1.281,1.469861,0.002771,0.003212,0.003931,1789.1727,1731.8763,1844.1984,1784.8665,1713.2954,1853.232,0.185164190769197,
spec-56266-GAC080N32V1_sp16-111.fits.gz,B[e],B8III,yes- ns,Single Peak; peak above continuum,no,no,yes,yes,yes,maybe,LAMOST J051631.12+341851.2,79.129668,34.31423,A2V,8.58,44.62,71.53,90.12,73.07,05163112+3418514,12.321,12.111,12.004,0.019,0.017,0.022,AAA,222,0,J051631.11+341851.2,11.739,11.741,8.814,5.429,0.03,0.042,0.129,,AABU,0.628,0.053,13.877,0.031,14.505,0.043,1.49170791296838E+017,1.3702,1.3702,1.45241192159653,-2.43475093144779,-2.60304736420431,0.056537600000001,0.034379399999998,-0.001999999999999,2.927,0.025495097567964,0.027802877548916,0.1936466,0.292111200187961,0.467495395815805,0.102268964226962,0.175384195627844,0.189842235960999,LEMC 1452,LEMC 1452,1.82071188462542E+017,79.12964521969,0.0154,34.31424099663,0.0112,0.3739,0.017,22.0156,2.432,0.734,0.02,-2.319,0.015,0.988,false,13.675133,14.071946,13.090448,1.224,0.981498,0.002776,0.00298,0.003864,2406.7024,2309.3298,2494.5085,2387.6084,2292.7346,2496.6287,0.186,
spec-56936-HD202734N382625B01_sp02-192.fits.gz,B[e],B8III,yes- oiii,Symmetric Double Peak; peak above continuum,maybe,no,no,no,no,no,LAMOST J201924.57+370740.7,304.852375,37.127992,A2V,15.58,43.22,52.43,27.69,23.15,20192457+3707407,12.662,12.378,12.063,,0.038,,UAU,626,0,J201924.54+370741.4,11.497,11.404,10.35,7.942,0.024,0.023,0.135,0.216,AABB,0.799,0.031,14.4,0.028,15.199,0.014,1.52553048524194E+017,2.04712447786331,2.02789602613449,2.20316486637592,-2.16586261899861,-2.1863552324592,0.05472205847931,0.206502402673246,0.092999999999998,1.054,,,0.150061540517331,-0.190978809939885,-0.041699275707037,-0.350619820771792,0.149279534232848,0.159641010831907,LEMC 1493,LEMC 1493,2.0605870493485E+018,304.85238351677,0.0106,37.1279695664,0.013,0.2927,0.0146,19.9985,5.263,-1.914,0.014,-4.902,0.017,1,false,14.117627,14.573126,13.473571,1.239,1.099555,0.002778,0.003071,0.003848,3139.802,2990.5852,3280.9392,3062.7725,2921.5928,3200.1646,0.138637265205384,
spec-57032-GAC079N41B2_sp03-154.fits.gz,B[e],B8III,yes- oi,Single Peak; peak above continuum,yes,yes,no,no,no,no,LAMOST J051425.20+411310.7,78.605014,41.219651,A2V,9.55,42.85,43.94,61.84,47.69,05142519+4113106,14.567,13.543,12.07,0.038,0.04,0.021,AAA,222,0,J051425.20+411310.6,9.918,8.706,5.488,3.576,0.023,0.02,0.015,0.022,AAAA,0.406,0.124,15.814,0.111,16.22,0.056,1.57460786050114E+017,0.535828240472078,0.520675993466377,0.548079967331886,1.40156905081169,1.25005634863042,0.963987237067128,1.44460110325498,1.212,3.218,0.055172456896535,0.045177427992306,0.236142447770351,5.08405649155771,5.25449902665688,4.89966203850689,0.170442535099163,0.184394453050825,LEMC 1509,LEMC 1509,1.89121811072964E+017,78.60502294276,0.047,41.21961083709,0.0327,0.7813,0.0532,14.6806,2.999,0.194,0.064,-2.993,0.048,1.352,false,15.83143,16.031744,15.387761,1.236,0.643983,0.003213,0.005928,0.007789,1217.5369,1150.074,1298.5199,1312.0227,1209.7509,1409.3597,0.233152180492878,
spec-57753-GAC093N19M1_sp04-146.fits.gz,B[e],B8III,yes- oi,Symmetric Double Peak; peak above continuum,maybe,no,no,no,no,no,LAMOST J061134.63+192143.2,92.894322,19.362027,A2V,6,41.4,96.37,146.33,129.43,06113464+1921433,13.616,13.168,12.867,0.024,0.023,0.021,AAA,222,0,J061134.64+192143.3,12.686,12.655,12.028,8.945,0.024,0.028,,,AAUU,,,,,,,1.31230928943195E+017,3.61031985330582,3.06200353217125,3.64473179092407,-2.3713781186388,-2.8805445173226,0.043644176429749,0.10965304777479,0.031000000000001,0.627000000000001,0.033241540277189,0.031144823004795,,,,,,,LEMC 1564,LEMC 1564,3.37375453966662E+018,92.89432812958,0.0405,19.3620403666,0.0353,0.2991,0.0425,7.0393,0.252,0.251,0.051,0.018,0.041,1.007,false,16.094519,17.035967,15.110285,1.347,1.925682,0.002834,0.005738,0.004655,2952.698,2652.572,3354.8723,2870.1472,2535.1104,3261.5789,,
spec-56952-GAC049N39B1_sp10-082.fits.gz,B[e],B8III,yes- oi,Symmetric Double Peak; peak above continuum,no,no,no,no,no,no,LAMOST J030552.28+383133.2,46.467859,38.525891,A3V,11.54,39.73,44.36,46.11,25.6,03055228+3831331,15.582,15.568,15.4,0.05,0.115,0.154,ABB,222,0,,,,,,,,,,,,,,,,,1.54230464678642E+017,0.438463990199566,0.438463990199566,0.438463990199566,-2.38743288859994,,-0.03510796690235,0.144761408519422,,,0.125399362039845,0.19220041623264,,,,,,,LEMC 1602,LEMC 1602,1.42562407075812E+017,46.46790281791,0.0399,38.52588808635,0.0363,0.0099,0.0462,0.2147,1.627,1.483,0.052,-0.669,0.053,1.088,false,15.792521,15.880873,15.627734,1.158,0.253139,0.002859,0.004688,0.004863,8124.5225,6385.129,10492.442,6564.1416,5762.036,7665.6074,,
